Area,Year,Temperature,pH,pT,ppH,keep
Hood Canal,2017,16.75768959515167,7.9665605951574054,0.6279231316684096,0.15964446946435695,keep
Hood Canal,2017,19.37847186896332,8.265089439767321,0.8249378353371883,0.6705271158239308,keep
Hood Canal,2017,15.77334827851648,7.9619953927233205,0.5390347147548072,0.15436281995780438,keep
Hood Canal,2017,17.174423461578424,8.052991167853804,0.6638651462297465,0.28102685888102286,keep
Hood Canal,2017,15.580872290760045,7.985825097470086,0.5212734863842248,0.18321789647580985,keep
Hood Canal,2017,8.448840684297164,8.355188165870862,0.05466666052898759,0.8092555312161728,keep
Hood Canal,2017,14.0304239180244,8.339815465846334,0.3796745504402751,0.7884756147411578,keep
Hood Canal,2017,15.15136977060211,8.212620168202934,0.48153976194182363,0.5748563821825208,keep
Hood Canal,2017,16.19003769136796,8.328023507557516,0.5771740294975397,0.7716736392387858,keep
Hood Canal,2017,10.552252372584318,8.52912901565437,0.1328047736802636,0.956607597427552,keep
Hood Canal,2017,20.31911975440718,8.179934257708782,0.8754559909447355,0.5125180307940644,keep
Hood Canal,2017,19.476875922860877,8.476328190520288,0.8307609712415112,0.927633989144556,keep
Hood Canal,2017,16.047824110628145,8.179701848085683,0.5642200145039463,0.5120718450042436,keep
Hood Canal,2017,15.239839685091425,8.170811810774628,0.48972218686627683,0.4949983929084439,keep
Hood Canal,2017,13.24358936709503,7.855908247964955,0.3124661788684476,0.06317386668412583,keep
Hood Canal,2017,16.892335610157982,8.177599104921097,0.639676408863405,0.5080343275148184,keep
Hood Canal,2017,7.51395345355866,8.47687074167563,0.03452598047132131,0.927993099559087,keep
Hood Canal,2017,17.667033849390887,8.101797756929288,0.7044749086418225,0.36511830994281763,keep
Hood Canal,2017,13.803166480743762,7.797509645175536,0.35977634343880827,0.03516119130697486,keep
Hood Canal,2017,15.841241689048559,8.302238525131342,0.5452830575524028,0.7324455590152316,keep
Hood Canal,2017,20.173590353696923,8.121800553240675,0.8683885943172206,0.40187152556901484,keep
Hood Canal,2017,13.625831333172567,8.064498759211626,0.34450595649703963,0.3000037982415812,keep
Hood Canal,2017,13.550482543752642,8.069094056955404,0.3380918781672334,0.30774049741018084,keep
Hood Canal,2017,9.418998941386672,8.285297342941794,0.08439044004909849,0.7049398153281131,keep
Hood Canal,2017,9.229046262167486,7.969832033971855,0.07777496220731359,0.16350121006321477,keep
Hood Canal,2017,19.824181889242574,8.57247332869302,0.8503062128046696,0.9726525310839719,keep
Hood Canal,2017,20.939779154030457,8.400749395122554,0.902607477528027,0.8631352157035729,keep
Hood Canal,2017,18.760668055948035,7.99331402742231,0.7855352955167307,0.1929398377426547,keep
Hood Canal,2017,15.565110129024857,8.32554916697112,0.519816635804825,0.7680551625530319,keep
Hood Canal,2017,13.876413715703139,8.142543070298471,0.3661512928981835,0.4409190707662739,keep
Hood Canal,2017,19.577491758076405,8.280872487230312,0.8365848586182142,0.6975467975490959,keep
Hood Canal,2017,8.496998842282398,7.950813978182372,0.055914613000987705,0.14191989305206587,keep
Hood Canal,2017,15.61877565128495,8.28290183119819,0.524775582772858,0.700947730859828,keep
Hood Canal,2017,11.587728824857273,8.02113038637376,0.19132827178378764,0.23172132445382154,keep
Hood Canal,2017,11.844804476691955,8.380814660630335,0.20800197966016426,0.8409904438885094,keep
Hood Canal,2017,20.2453948667463,8.329618441587593,0.8719095279054815,0.7739891534174491,keep
Hood Canal,2017,14.529064219726356,8.022087338514208,0.42439716472640965,0.23312853511038875,keep
Hood Canal,2017,14.948305904243869,8.461580612505013,0.46279373215150726,0.9173386420694335,keep
Hood Canal,2017,18.5058481288308,8.22978398251615,0.7678881828768491,0.6069538411986124,keep
Hood Canal,2017,8.504852824003216,7.997512320749109,0.05612025307186657,0.19852521480303584,keep
Hood Canal,2017,18.307782917124964,8.29173112558296,0.753631148834696,0.7155382167022823,keep
Hood Canal,2017,22.020206798675158,8.172556150105672,0.9390924130959573,0.49834868415122163,keep
Hood Canal,2017,11.345345927984438,8.294105349320578,0.17638185572337453,0.7194028255762088,keep
Hood Canal,2017,17.415217183125858,8.183052347458464,0.6839938042881337,0.5185024787334703,keep
Hood Canal,2017,8.47914370338372,7.85040997668793,0.05544932541550838,0.059956847534221834,keep
Hood Canal,2017,11.858217455738858,8.400670994065681,0.20889485461176283,0.8630524699649587,keep
Hood Canal,2017,17.860686401905497,8.17541569728914,0.7197974498959743,0.503841058933016,keep
Hood Canal,2017,19.346862195512376,8.027648858901241,0.823040650205109,0.24140002422682824,keep
Hood Canal,2017,21.44477977570465,8.05192240336761,0.9212760445250237,0.27929423619524935,keep
Hood Canal,2017,19.198453999876435,8.230476564476465,0.8139605793973417,0.6082354296540127,keep
Hood Canal,2017,10.889411508451587,7.892834739253698,0.1503313412072522,0.08836713420892248,keep
Hood Canal,2017,19.24738055067215,8.374089742904545,0.81698547017924,0.8330177419809148,keep
Hood Canal,2017,14.799441505902031,8.188742954785626,0.44910112788249995,0.5294125818594569,keep
Hood Canal,2017,15.754737991137906,8.15658538732187,0.5373202288321363,0.4677083825279907,keep
Hood Canal,2017,17.748355845780278,8.08154228706261,0.7109562802703941,0.3291243961305086,keep
Hood Canal,2017,15.152227971227,7.792306584401318,0.48161910362820337,0.03326180623548916,keep
Hood Canal,2017,13.411838873183024,7.858024308537585,0.3264128874673595,0.06444719980036101,keep
Hood Canal,2017,13.417054713286555,8.38934189731549,0.3268492798774735,0.8507352174445924,keep
Hood Canal,2017,17.443785532244647,8.0044109062738,0.6863475954142347,0.2079121349076513,keep
Hood Canal,2017,17.960221362254117,8.12314569455937,0.7275204009673335,0.40437862986026285,keep
Hood Canal,2017,16.690468891398652,8.193038495244533,0.6220097118242378,0.537633891614193,keep
Hood Canal,2017,15.368940427000133,8.078829620925001,0.5016693037266787,0.32441341281031943,keep
Hood Canal,2017,15.912810659500149,8.485410299001561,0.551857529100498,0.9334669799433674,keep
Hood Canal,2017,18.512469460034833,8.426171271616795,0.7683567295898239,0.8881806956217783,keep
Hood Canal,2017,16.900234295860937,8.140145794722722,0.6403619299683326,0.4363691249679071,keep
Hood Canal,2017,12.732724597162143,8.26021888692534,0.2717972144593831,0.66199701871095,keep
Hood Canal,2017,16.384994117577705,8.44859128299624,0.5947948547453593,0.90738994805305,keep
Hood Canal,2017,20.672369961046428,8.165443036365835,0.8914948789013648,0.4846900166905357,keep
Hood Canal,2017,15.964220208101446,8.231534027091662,0.5565714461182614,0.6101899434693981,keep
Hood Canal,2017,17.307177160834463,8.271170531514656,0.6750252369830496,0.6810535893413345,keep
Hood Canal,2017,17.28269392509714,8.210326404521847,0.6729784259049848,0.5705240260334801,keep
Hood Canal,2017,20.9275623166598,8.334107048459384,0.9021187160160025,0.7804339307526341,keep
Hood Canal,2017,19.10830276356689,8.337296012960826,0.8083063646503112,0.7849478162701414,keep
Hood Canal,2017,15.065631434192987,8.392296447479483,0.47361735563840063,0.8540165886191531,keep
Hood Canal,2017,12.014855341537672,8.363981480287304,0.21948795875254565,0.8205576203729403,keep
Hood Canal,2017,19.90763901870769,8.21956905228113,0.8547690034161473,0.5879239644193437,keep
Hood Canal,2017,16.011849262479487,8.223006542022135,0.5609315987908416,0.5943533475442249,keep
Hood Canal,2017,16.17226740259647,8.571752964532461,0.5755596174568285,0.9724333021397226,keep
Hood Canal,2017,10.805364837958692,8.480450161545933,0.14582447463984685,0.9303281390461198,keep
Hood Canal,2017,20.864133382867188,7.903908819456947,0.899552183674566,0.09721897928430918,keep
Hood Canal,2017,19.117076801124796,8.024957642944143,0.8088612441924539,0.23737767896921136,keep
Hood Canal,2017,13.915566305999342,7.9363185714321,0.36957421728620754,0.12682624969911827,keep
Hood Canal,2017,10.54853278044602,8.40113537408052,0.13261960991975322,0.8635420858254794,keep
Hood Canal,2017,16.812752781769348,8.260668190420088,0.6327447437739487,0.6627874878138856,keep
Hood Canal,2017,18.5057199730808,8.226806887238137,0.7678791089623255,0.601431827024156,keep
Hood Canal,2017,14.838239125312764,8.153875552120443,0.45266458194029613,0.4625234493779333,keep
Hood Canal,2017,18.239976876323833,8.243681245154635,0.7486446639975363,0.6324306134104425,keep
Hood Canal,2017,19.2791800884665,7.868859265027367,0.8189349298348315,0.07128186114001996,keep
Hood Canal,2017,16.762686413927277,8.140340700676362,0.6283615200441488,0.4367387437822421,keep
Hood Canal,2017,11.742720942083182,8.383962521644467,0.20128064345011615,0.8446352350442635,keep
Hood Canal,2017,17.571649085246392,8.109870387700589,0.6967887070736077,0.3798234477723162,keep
Hood Canal,2017,14.31306616176646,7.834592213468563,0.404868244241272,0.05141438719514583,keep
Hood Canal,2017,18.250816273148835,8.068888105106472,0.7494453644198875,0.3073918827535065,keep
Hood Canal,2017,13.904618382971215,8.211255301713635,0.3686160375159482,0.5722795389301017,keep
Hood Canal,2017,20.432516559041087,7.891143845535957,0.8807758335793302,0.08707017181941559,keep
Hood Canal,2017,12.697241368540432,8.364697695969232,0.26907326363319917,0.8214592564820133,keep
Hood Canal,2017,8.59110350088676,8.32175669257811,0.05841798057505067,0.7624475790659948,keep
Hood Canal,2017,18.244872191677736,8.121432607006312,0.7490064457271138,0.4011864372758948,keep
Hood Canal,2017,11.118784291823122,8.336351208044528,0.1630988078793621,0.7836161205437442,keep
Hood Canal,2017,16.43533934169445,8.057645895532326,0.5993156943507189,0.28863281716834266,keep
Hood Canal,2017,19.77290449178831,8.09769046312234,0.8475192911922917,0.3577103594325196,keep
Hood Canal,2017,16.472595690692085,8.091274261495917,0.6026526875267099,0.3462454675306318,keep
Hood Canal,2017,20.396193961928617,8.157708669203558,0.8790895624482055,0.4698593009834227,keep
Hood Canal,2017,15.468020552044793,8.280315980459843,0.5108378294316483,0.6966111387649105,keep
Hood Canal,2017,14.09329122393139,8.118723371265169,0.38523843888557296,0.3961515248321631,keep
Hood Canal,2017,21.27580665693851,8.325413926219527,0.9153578876603072,0.7678564702508939,keep
Hood Canal,2017,15.895912419515243,8.425154799702403,0.5503064379637156,0.8872468204373058,keep
Hood Canal,2017,10.993116322255977,7.797113812355014,0.15601897240526824,0.03501363103074812,keep
Hood Canal,2017,22.350040705122368,7.903051864410288,0.9477818838874089,0.09651158879002993,keep
Hood Canal,2017,14.099459967995056,8.096903445162814,0.38578568143258696,0.3562968854466016,keep
Hood Canal,2017,14.270989859850062,7.952904301921855,0.4010898377668389,0.14419289793448062,keep
Hood Canal,2017,20.183303165223357,8.086260303019523,0.8688687300495603,0.3373826270819551,keep
Hood Canal,2017,18.44715269472838,8.014825859691092,0.7637117197840539,0.22256967810880524,keep
Hood Canal,2017,19.74367790320393,8.156119177380463,0.845915520621468,0.4668159326879238,keep
Hood Canal,2017,9.266965280136077,8.09566753805842,0.07906310781954067,0.35408119821073114,keep
Hood Canal,2017,21.367387000328698,8.235986492134504,0.9186055442890416,0.6183883917031104,keep
Hood Canal,2017,13.866429800374075,8.39300074766555,0.3652801359297427,0.8547915869070781,keep
Hood Canal,2017,19.30227049426944,8.37126029398326,0.820342294390173,0.8295875499777166,keep
Hood Canal,2017,14.573226269868654,7.966073738572248,0.4284145955939373,0.15907563907392175,keep
Hood Canal,2017,13.46437199505285,8.270920688267067,0.330818925725223,0.6806238961922559,keep
Hood Canal,2017,18.761413955927008,8.153025100344212,0.7855857794599573,0.46089748553568666,keep
Hood Canal,2017,10.721201878559844,8.152565826628944,0.1414032778601308,0.46001967818461964,keep
Hood Canal,2017,10.882591079049359,8.252127250996109,0.14996218318477986,0.6476418600052153,keep
Hood Canal,2017,22.232901150030862,8.400177466549412,0.9448160770987297,0.862530808166273,keep
Hood Canal,2017,12.056794661522042,7.933527793733712,0.22237574114209652,0.12405360038182656,keep
Hood Canal,2017,8.706356032959647,8.268313064469709,0.06160287789152593,0.6761247773141629,keep
Hood Canal,2017,9.674716846216246,8.250177212022196,0.09395147552274874,0.6441497111940343,keep
Hood Canal,2017,13.1117893954215,7.81448681239954,0.30172419009485374,0.04198598289918282,keep
Hood Canal,2017,13.445677740158466,8.332646919703075,0.3292482801840958,0.7783491336748892,keep
Hood Canal,2017,15.4919798927556,7.955639517320023,0.5130542666016455,0.14720403565125886,keep
Hood Canal,2017,22.703826177877122,8.280974018514218,0.9559764992850006,0.6977173631593091,keep
Hood Canal,2017,14.066026969600376,7.980382431631619,0.38282251820835145,0.1763476742297449,keep
Hood Canal,2017,13.343566201044517,7.874279743261034,0.3207228202778471,0.07490354739116704,keep
Hood Canal,2017,18.545460432580455,8.297643815322916,0.7706834039269705,0.7251149350417181,keep
Hood Canal,2017,12.511435963771119,8.46186747015323,0.2550368727583566,0.9175488948984173,keep
Hood Canal,2017,11.192989185376092,7.973936379812987,0.16737587900103534,0.16842473106913114,keep
Hood Canal,2017,14.638480011134094,8.1469293515047,0.43436422726851664,0.4492638786940546,keep
Hood Canal,2017,21.668558239121737,8.457774711012647,0.9286242280156419,0.9145107897766911,keep
Hood Canal,2017,13.182109085628266,8.296484873234837,0.30743480542368207,0.72325039189387,keep
Hood Canal,2017,19.9260790923553,8.28082492949709,0.8557428671178469,0.6974668889728288,keep
Hood Canal,2017,13.344535293426441,8.212702771063,0.32080329769188987,0.5750122334600547,keep
Hood Canal,2017,15.316888729923342,8.121959008494647,0.4968519626493079,0.40216665041390315,keep
Hood Canal,2017,12.896780145925275,8.322882318058856,0.28456692671385314,0.7641196603859391,keep
Hood Canal,2017,18.686604844966837,8.329911556782884,0.780488239381765,0.7744132474191661,keep
Hood Canal,2017,17.31899785383154,8.079870294338845,0.6760115700656901,0.32621744235253203,keep
Hood Canal,2017,15.273081292544422,8.134724922520792,0.49279794789615045,0.4261123975118683,keep
Hood Canal,2017,17.251956379428425,8.124677865439848,0.6704013719533852,0.4072391094899005,keep
Hood Canal,2017,14.970484947748718,8.145676500375286,0.4648379488328641,0.4468778998096569,keep
Hood Canal,2017,11.603359399515107,8.586390702118841,0.19231805187838952,0.9766106273896374,keep
Hood Canal,2017,17.038018632641304,8.292515653866866,0.6522457741994211,0.7168180310162071,keep
Hood Canal,2017,19.67723282600051,7.819984708599455,0.8422280547121272,0.04441325072274485,keep
Hood Canal,2017,13.742659583242151,8.041876181453164,0.3545394038214,0.26326637242769824,keep
Hood Canal,2017,12.282293500009787,8.230333961774159,0.23826917033466619,0.6079716459508855,keep
Hood Canal,2017,16.917713657237094,7.830009641205938,0.6418773434233203,0.04912932997153222,keep
Hood Canal,2017,9.381335723029231,7.912538971657598,0.08304625385425259,0.10455593967162778,keep
Hood Canal,2017,10.995116951630314,8.264031913636089,0.15613007223283415,0.6686823403171873,keep
Hood Canal,2017,8.733169830397078,8.241966321763696,0.06236294915793662,0.629315578480802,keep
Hood Canal,2017,14.662848729870257,8.287229390167463,0.43658998402490495,0.7081415490575119,keep
Hood Canal,2017,10.086927881424732,8.224260920826959,0.11100893026851119,0.5966932750610477,keep
Hood Canal,2017,15.926803499246988,7.871806434767819,0.553141334498472,0.07323396659937625,keep
Hood Canal,2017,7.701652282462121,8.147704474530393,0.037987288163257235,0.4507409782003081,keep
Hood Canal,2017,8.608025261294717,8.392895628063938,0.05887732932804914,0.8546760914317008,keep
Hood Canal,2017,15.41431860674198,7.994690713405552,0.5058688422510026,0.19476070487809952,keep
Hood Canal,2017,13.91525964385356,8.034281402176155,0.36954736666216387,0.2514692806442559,keep
Hood Canal,2017,10.551597344159275,7.995873392276623,0.13277215302253037,0.19633328693039945,keep
Hood Canal,2017,8.106144801753578,8.348988068398505,0.046410769264920944,0.8010298099144202,keep
Hood Canal,2017,23.570191520606784,8.272571149678866,0.9717252963535065,0.6834579269700284,keep
Hood Canal,2017,12.550880414047633,7.962519459561449,0.25798429032098114,0.15496319338727302,keep
Hood Canal,2017,12.687764793424176,8.114496318740668,0.2683480977335844,0.3883306391104632,keep
Hood Canal,2017,17.755001723998912,8.511861188440694,0.7114829887034921,0.9483932286695046,keep
Hood Canal,2017,17.553012159542302,8.169120032987921,0.6952765463855058,0.4917493894682289,keep
Hood Canal,2017,18.52964880167027,7.892896105360594,0.769569933696126,0.08841447297806887,keep
Hood Canal,2017,12.542985043658136,7.954748321605261,0.25739291141369725,0.14621834271854725,keep
Hood Canal,2017,7.660303815826867,8.14650120869811,0.03720142678196891,0.44844829591918156,keep
Hood Canal,2017,11.45311708389459,7.993069489263794,0.18293399280128866,0.19261749136030296,keep
Hood Canal,2017,16.70169505663392,8.036814784944502,0.6229993133459731,0.2553731283993259,keep
Hood Canal,2017,15.708535784340123,7.896712158360777,0.5330608870719892,0.09139548858877611,keep
Hood Canal,2017,10.804112693834732,8.276817349232783,0.14575802428579607,0.6906994920268009,keep
Hood Canal,2017,13.566364485837497,8.07777181126063,0.3394400045758445,0.3225838910766059,keep
Hood Canal,2017,13.253543695199737,8.028787855789536,0.3132841450504401,0.24311347782790949,keep
Hood Canal,2017,21.89818918455071,8.499683855142301,0.935605252248857,0.941890254528441,keep
Hood Canal,2017,11.814906649972244,8.298849587905627,0.2060198681943148,0.7270482262812274,keep
Hood Canal,2017,18.602322837959917,8.407054669148772,0.7746626794672846,0.8696782137368012,keep
Hood Canal,2017,7.731895667010526,8.256328937782133,0.038570622283881195,0.6551237877126529,keep
Hood Canal,2017,16.36730246988582,8.491763397780687,0.5932031597637224,0.9373260640536057,keep
Hood Canal,2017,17.531014436187306,8.413925581739862,0.6934873968490898,0.8765581519017619,keep
Hood Canal,2017,15.578931522092228,8.380651380459181,0.5210941217522488,0.8407998716786185,keep
Hood Canal,2017,9.864502600492738,8.289101500374203,0.10154804765309988,0.7112284303338405,keep
Hood Canal,2017,13.677673416450453,8.457300956025646,0.34894526920963975,0.9141537709704355,keep
Hood Canal,2017,22.197824541440347,8.080964317642472,0.943902561038525,0.32811834870389384,keep
Hood Canal,2017,12.262294356482393,8.112113973715807,0.23683492328239378,0.3839424747076804,keep
Hood Canal,2017,13.588185204582329,8.229550623477843,0.34129559240749985,0.6065217599154946,keep
Hood Canal,2017,16.190645704222877,8.00297606525996,0.5772292440623246,0.2059384492057874,keep
Hood Canal,2017,21.189613865585663,8.007308628237773,0.9122134020314103,0.2119319646588203,keep
Hood Canal,2017,16.904312411622378,8.037050352746673,0.6407156900805386,0.25573773234912356,keep
Hood Canal,2017,18.676996909396312,7.840484961806329,0.7798285413193444,0.054476084766930374,keep
Hood Canal,2017,21.881426812462614,7.920298728627152,0.9351143136804783,0.11148827399946039,keep
Hood Canal,2017,13.903138582894528,8.203043323458344,0.3684865855354973,0.5567141358849618,keep
Hood Canal,2017,16.28987104913631,7.941531499608989,0.5862189571702612,0.13212021381857408,keep
Hood Canal,2017,15.46377565648425,8.396611046256238,0.5104451046206886,0.8587207690587899,keep
Hood Canal,2017,11.27873842948572,8.045642279766556,0.17240753466043993,0.26921940936289074,keep
Hood Canal,2017,17.11723758724269,7.976856890566929,0.6590121409913184,0.17198558967135533,keep
Hood Canal,2017,15.5710311393737,8.039639125851963,0.5203639295919656,0.2597623819087126,keep
